id,Name,SATNO,COSPAR ID,VIMPEL ID,Object Class,Mass (kg),Shape,Length (m),Height (m),Depth (m),Re-entry Epoch,Max.cross section (m²),Min. cross section (m²),Avg. cross section (m²)
66784,,48108,2021-027S,,Unknown,,,,,,,,,
66785,,48109,2021-027T,,Unknown,,,,,,,,,
66786,,48110,2021-027U,,Unknown,,,,,,,,,
66787,,48111,2021-027V,,Unknown,,,,,,,,,
66788,,48112,2021-027W,,Unknown,,,,,,,,,
66789,,48113,2021-027X,,Unknown,,,,,,,,,
66790,,48114,2021-027Y,,Unknown,,,,,,,,,
66791,,48115,2021-027Z,,Unknown,,,,,,,,,
66792,,48116,2021-027AA,,Unknown,,,,,,,,,
66793,,48117,2021-027AB,,Unknown,,,,,,,,,
66794,,48119,2021-027AD,,Unknown,,,,,,,,,
66795,,48120,2021-027AE,,Unknown,,,,,,,,,
66796,,48121,2021-027AF,,Unknown,,,,,,,,,
66797,,48122,2021-027AG,,Unknown,,,,,,,,,
66798,,48123,2021-027AH,,Unknown,,,,,,,,,
66799,,48118,2021-027AC,,Unknown,,,,,,,,,
66800,,48125,2021-027AK,,Unknown,,,,,,,,,
66801,,48126,2021-027AL,,Unknown,,,,,,,,,
66802,,48127,2021-027AM,,Unknown,,,,,,,,,
66803,Fregat SBB debris,47330,2011-037NM,,Rocket Fragmentation Debris,,,,,,,,,
66804,,48161,1983-044GW,,Unknown,,,,,,,,,
66805,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),,2021-021IA,,Rocket Body,4300,Cyl,3.6,16,16,,58.4924538651002,10.1787601976309,50.3283143105085
66806,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),,2021-024IA,,Rocket Body,4300,Cyl,3.6,16,16,,58.4924538651002,10.1787601976309,50.3283143105085
66807,Electron Photon-LEO 2,47972,2021-023H,,Payload,50,Trunc Cone,,,,,1.13097335529233,0.375,0.792483871320858
66808,BlackSky Global 9,47971,2021-023G,,Payload,55,Box,,,,,0.75,0.25,0.625
66809,Veery Hatchling v0.2,47970,2021-023F,,Payload,1,Box,,,,,0.0173205080756888,0.01,0.015
66810,Gunsmoke-J 1,47969,2021-023E,,Payload,4,Box,,,,,0.0435889894354067,0.01,0.035
66811,Myriota 7,47968,2021-023D,,Payload,5,Box,,,,,0.0435889894354067,0.01,0.035
66812,RAAF M2 A,47967,2021-023C,,Payload,10,Box + 2 Pan + 1 Ant,,,,,0.220867469476665,0.03,0.111733333333333
66813,Centauri 3,47966,2021-023B,,Payload,10,Box + 2 Pan,,,,,0.0938083151964686,0.04,0.08
66814,Electron second stage (Electron (Curie)),47965,2021-023A,,Rocket Body,250,Cyl,1.2,2.4,1.2,,3.09410742062734,1.13097335529233,2.82743338823081
66815,Fregat (Soyuz-2-1A Fregat),,2021-022IA,,Rocket Body,1000,Cyl,2.7,1.5,6.7,,,,
66816,,48162,2002-032C,,Unknown,,,,,,,,,
66817,,48163,2002-032D,,Unknown,,,,,,,,,
66818,,48164,2002-032E,,Unknown,,,,,,,,,
66819,,48165,2002-032F,,Unknown,,,,,,,,,
66820,,48166,2002-032G,,Unknown,,,,,,,,,
66821,,48167,2002-032H,,Unknown,,,,,,,,,
66822,,48168,2002-032J,,Unknown,,,,,,,,,
66823,,48169,2002-032K,,Unknown,,,,,,,,,
66824,,48170,2002-032L,,Unknown,,,,,,,,,
66825,,48171,2002-032M,,Unknown,,,,,,,,,
66826,,48172,2002-032N,,Unknown,,,,,,,,,
66827,,48173,2002-032P,,Unknown,,,,,,,,,
66828,,48174,2002-032Q,,Unknown,,,,,,,,,
66829,,48175,2002-032R,,Unknown,,,,,,,,,
66830,,48176,2002-032S,,Unknown,,,,,,,,,
66831,,48177,2002-032T,,Unknown,,,,,,,,,
66832,,48178,2002-032U,,Unknown,,,,,,,,,
66833,,48179,2002-032V,,Unknown,,,,,,,,,
66834,,48180,2002-032W,,Unknown,,,,,,,,,
66835,,48181,2002-032X,,Unknown,,,,,,,,,
66836,,48182,2002-032Y,,Unknown,,,,,,,,,
66837,,48183,2002-032Z,,Unknown,,,,,,,,,
66838,,48184,2002-032AA,,Unknown,,,,,,,,,
66839,,48185,2002-032AB,,Unknown,,,,,,,,,
66840,,48186,2002-032AC,,Unknown,,,,,,,,,
66841,,48187,2019-063F,,Unknown,,,,,,,,,
66842,,48188,2019-063G,,Unknown,,,,,,,,,
66843,,48189,2019-063H,,Unknown,,,,,,,,,
66844,,48190,2019-063J,,Unknown,,,,,,,,,
66845,,48191,2019-063K,,Unknown,,,,,,,,,
66846,,48192,2019-063L,,Unknown,,,,,,,,,
66847,,48193,2019-063M,,Unknown,,,,,,,,,
66848,,48194,2019-063N,,Unknown,,,,,,,,,
66849,,48195,2019-063P,,Unknown,,,,,,,,,
66850,,48196,2019-063Q,,Unknown,,,,,,,,,
66851,,48197,2019-063R,,Unknown,,,,,,,,,
66852,,48198,2019-063S,,Unknown,,,,,,,,,
66853,,48199,2019-063T,,Unknown,,,,,,,,,
66854,,48200,2019-063U,,Unknown,,,,,,,,,
66855,,48201,2019-063V,,Unknown,,,,,,,,,
66856,,48202,2019-063W,,Unknown,,,,,,,,,
66857,,48203,2019-063X,,Unknown,,,,,,,,,
66858,,48204,2019-063Y,,Unknown,,,,,,,,,
66859,,48205,2019-063Z,,Unknown,,,,,,,,,
66860,,48206,2019-063AA,,Unknown,,,,,,,,,
66861,,48207,2019-063AB,,Unknown,,,,,,,,,
66862,,48208,2019-063AC,,Unknown,,,,,,,,,
66863,,,,50708,Unknown,,,,,,,,,
66864,,,,134906,Unknown,,,,,,,,,
66865,,,,64109,Unknown,,,,,,,,,
66867,,48209,2021-030A,,Unknown,,,,,,,,,
66868,,,,62209,Unknown,,,,,,,,,
66869,,,,47106,Unknown,,,,,,,,,
66870,,,,89602,Unknown,,,,,,,,,
66871,,,,142732,Unknown,,,,,,,,,
66872,,,,114903,Unknown,,,,,,,,,
66873,,,,141211,Unknown,,,,,,,,,
66874,,,,59803,Unknown,,,,,,,,,
66875,,,,71006,Unknown,,,,,,,,,
66876,,,,77421,Unknown,,,,,,,,,
66877,,,,146417,Unknown,,,,,,,,,
66878,,,,146418,Unknown,,,,,,,,,
66879,,,,101501,Unknown,,,,,,,,,
66880,,48210,2021-031A,,Unknown,,,,,,,,,
66881,,48211,2021-031B,,Unknown,,,,,,,,,
66882,,48212,2021-031C,,Unknown,,,,,,,,,
66883,,48213,2021-031D,,Unknown,,,,,,,,,
66884,,48214,2021-031E,,Unknown,,,,,,,,,
66885,,48215,2021-031F,,Unknown,,,,,,,,,
66886,,48216,2021-031G,,Unknown,,,,,,,,,
66887,,48217,2021-031H,,Unknown,,,,,,,,,
66888,,48218,2021-031J,,Unknown,,,,,,,,,
66889,,48219,2021-031K,,Unknown,,,,,,,,,
66890,,48220,2021-031L,,Unknown,,,,,,,,,
66891,,48221,2021-031M,,Unknown,,,,,,,,,
66892,,48222,2021-031N,,Unknown,,,,,,,,,
66893,,48223,2021-031P,,Unknown,,,,,,,,,
66894,,48224,2021-031Q,,Unknown,,,,,,,,,
66895,,48225,2021-031R,,Unknown,,,,,,,,,
66896,,48226,2021-031S,,Unknown,,,,,,,,,
66897,,48227,2021-031T,,Unknown,,,,,,,,,
66898,,48228,2021-031U,,Unknown,,,,,,,,,
66899,,48229,2021-031V,,Unknown,,,,,,,,,
66900,,48230,2021-031W,,Unknown,,,,,,,,,
66901,,48231,2021-031X,,Unknown,,,,,,,,,
66902,,48232,2021-031Y,,Unknown,,,,,,,,,
66903,,48233,2021-031Z,,Unknown,,,,,,,,,
66904,,48234,2021-031AA,,Unknown,,,,,,,,,
66905,,48235,2021-031AB,,Unknown,,,,,,,,,
66906,,48236,2021-031AC,,Unknown,,,,,,,,,
66907,,48237,2021-031AD,,Unknown,,,,,,,,,
66908,,48238,2021-031AE,,Unknown,,,,,,,,,
66909,,48239,2021-031AF,,Unknown,,,,,,,,,
66910,,48240,2021-031AG,,Unknown,,,,,,,,,
66911,,48241,2021-031AH,,Unknown,,,,,,,,,
66912,,48242,2021-031AJ,,Unknown,,,,,,,,,
66913,,48243,2021-031AK,,Unknown,,,,,,,,,
66914,,48244,2021-031AL,,Unknown,,,,,,,,,
66915,,48245,2021-031AM,,Unknown,,,,,,,,,
66916,,48256,2021-033J,,Unknown,,,,,,,,,
66917,,48257,2021-033K,,Unknown,,,,,,,,,
66918,,48250,2021-033C,,Unknown,,,,,,,,,
66919,,48248,2021-033A,,Unknown,,,,,,,,,
66920,,48249,2021-033B,,Unknown,,,,,,,,,
66921,,48251,2021-033D,,Unknown,,,,,,,,,
66922,,48252,2021-033E,,Unknown,,,,,,,,,
66923,,48253,2021-033F,,Unknown,,,,,,,,,
66924,,48254,2021-033G,,Unknown,,,,,,,,,
66925,,48255,2021-033H,,Unknown,,,,,,,,,
66926,,48247,2021-032A,,Unknown,,,,,,,,,
66927,,48258,1977-047U,,Unknown,,,,,,,,,
66928,,48259,1979-077J,,Unknown,,,,,,,,,
66929,,48260,1979-104AL,,Unknown,,,,,,,,,
66930,,48261,1980-063E,,Unknown,,,,,,,,,
66931,,48262,1980-063F,,Unknown,,,,,,,,,
66932,,48263,1981-016M,,Unknown,,,,,,,,,
66933,,48264,1981-031P,,Unknown,,,,,,,,,
66934,,48265,1981-123E,,Unknown,,,,,,,,,
66935,,48266,1982-045E,,Unknown,,,,,,,,,
66936,,48267,1982-055BR,,Unknown,,,,,,,,,
66937,L-165 (H5-1) (Long March (CZ) 5B),48275,2021-035B,,Rocket Body,21600,Cyl,,,,,156.238700141538,19.6349540849362,131.554192369073
66938,,48274,2021-035A,,Unknown,,,,,,,,,
66939,,48272,2021-034E,,Unknown,,,,,,,,,
66940,,48271,2021-034D,,Unknown,,,,,,,,,
66941,,48270,2021-034C,,Unknown,,,,,,,,,
66942,,48269,2021-034B,,Unknown,,,,,,,,,
66943,,48268,2021-034A,,Unknown,,,,,,,,,
66944,,48273,2021-034F,,Unknown,,,,,,,,,
66945,,48340,2021-037A,,Unknown,,,,,,,,,
66946,,48341,2021-037B,,Unknown,,,,,,,,,
66947,,,,40000,Unknown,,,,,,,,,
66948,,,,67208,Unknown,,,,,,,,,
66949,,,,147215,Unknown,,,,,,,,,
66950,,,,166800,Unknown,,,,,,,,,
66951,,,,134609,Unknown,,,,,,,,,
66952,,,,148308,Unknown,,,,,,,,,
66953,,,,72217,Unknown,,,,,,,,,
66954,,,,141914,Unknown,,,,,,,,,
66955,,,,143335,Unknown,,,,,,,,,
66956,,,,142824,Unknown,,,,,,,,,
66957,,,,100201,Unknown,,,,,,,,,
66958,,,,140713,Unknown,,,,,,,,,
66959,,,,145715,Unknown,,,,,,,,,
66960,,,,137909,Unknown,,,,,,,,,
66961,,,,55101,Unknown,,,,,,,,,
66962,,48342,2020-084B,,Unknown,,,,,,,,,
66963,,48352,1991-003U,,Unknown,,,,,,,,,
66964,,48346,1983-105C,,Unknown,,,,,,,,,
66965,,48343,1981-057G,,Unknown,,,,,,,,,
66966,,48344,1983-070L,,Unknown,,,,,,,,,
66967,,48345,1983-070M,,Unknown,,,,,,,,,
66968,,48347,1984-081G,,Unknown,,,,,,,,,
66969,,48348,1984-081H,,Unknown,,,,,,,,,
66970,,48349,1985-071G,,Unknown,,,,,,,,,
66971,,48350,1988-063K,,Unknown,,,,,,,,,
66972,,48351,1988-109X,,Unknown,,,,,,,,,
66973,,48417,1990-045J,,Unknown,,,,,,,,,
66974,,48418,1996-022C,,Unknown,,,,,,,,,
66975,,48419,1991-075Q,,Unknown,,,,,,,,,
66976,,48421,1996-040E,,Unknown,,,,,,,,,
66977,,48422,2007-044E,,Unknown,,,,,,,,,
66978,,48276,2021-036A,,Unknown,,,,,,,,,
66979,,48277,2021-036B,,Unknown,,,,,,,,,
66980,,48278,2021-036C,,Unknown,,,,,,,,,
66981,,48279,2021-036D,,Unknown,,,,,,,,,
66982,,48280,2021-036E,,Unknown,,,,,,,,,
66983,,48281,2021-036F,,Unknown,,,,,,,,,
66984,,48282,2021-036G,,Unknown,,,,,,,,,
66985,,48283,2021-036H,,Unknown,,,,,,,,,
66986,,48284,2021-036J,,Unknown,,,,,,,,,
66987,,48285,2021-036K,,Unknown,,,,,,,,,
66988,,48286,2021-036L,,Unknown,,,,,,,,,
66989,,48287,2021-036M,,Unknown,,,,,,,,,
66990,,48288,2021-036N,,Unknown,,,,,,,,,
66991,,48289,2021-036P,,Unknown,,,,,,,,,
66992,,48290,2021-036Q,,Unknown,,,,,,,,,
66993,,48291,2021-036R,,Unknown,,,,,,,,,
66994,,48292,2021-036S,,Unknown,,,,,,,,,
66995,,48293,2021-036T,,Unknown,,,,,,,,,
66996,,48294,2021-036U,,Unknown,,,,,,,,,
66997,,48295,2021-036V,,Unknown,,,,,,,,,
66998,,48296,2021-036W,,Unknown,,,,,,,,,
66999,,48297,2021-036X,,Unknown,,,,,,,,,
67000,,48298,2021-036Y,,Unknown,,,,,,,,,
67001,,48299,2021-036Z,,Unknown,,,,,,,,,
67002,,48300,2021-036AA,,Unknown,,,,,,,,,
67003,,48301,2021-036AB,,Unknown,,,,,,,,,
67004,,48302,2021-036AC,,Unknown,,,,,,,,,
67005,,48303,2021-036AD,,Unknown,,,,,,,,,
67006,,48304,2021-036AE,,Unknown,,,,,,,,,
67007,,48305,2021-036AF,,Unknown,,,,,,,,,
67008,,48306,2021-036AG,,Unknown,,,,,,,,,
67009,,48307,2021-036AH,,Unknown,,,,,,,,,
67010,,48308,2021-036AJ,,Unknown,,,,,,,,,
67011,,48309,2021-036AK,,Unknown,,,,,,,,,
67012,,48310,2021-036AL,,Unknown,,,,,,,,,
67013,,48311,2021-036AM,,Unknown,,,,,,,,,
67014,,48312,2021-036AN,,Unknown,,,,,,,,,
67015,,48313,2021-036AP,,Unknown,,,,,,,,,
67016,,48314,2021-036AQ,,Unknown,,,,,,,,,
67017,,48315,2021-036AR,,Unknown,,,,,,,,,
67018,,48316,2021-036AS,,Unknown,,,,,,,,,
67019,,48317,2021-036AT,,Unknown,,,,,,,,,
67020,,48318,2021-036AU,,Unknown,,,,,,,,,
67021,,48319,2021-036AV,,Unknown,,,,,,,,,
67022,,48320,2021-036AW,,Unknown,,,,,,,,,
67023,,48321,2021-036AX,,Unknown,,,,,,,,,
67024,,48322,2021-036AY,,Unknown,,,,,,,,,
67025,,48323,2021-036AZ,,Unknown,,,,,,,,,
67026,,48324,2021-036BA,,Unknown,,,,,,,,,
67027,,48325,2021-036BB,,Unknown,,,,,,,,,
67028,,48326,2021-036BC,,Unknown,,,,,,,,,
67029,,48327,2021-036BD,,Unknown,,,,,,,,,
67030,,48328,2021-036BE,,Unknown,,,,,,,,,
67031,,48329,2021-036BF,,Unknown,,,,,,,,,
67032,,48330,2021-036BG,,Unknown,,,,,,,,,
67033,,48331,2021-036BH,,Unknown,,,,,,,,,
67034,,48332,2021-036BJ,,Unknown,,,,,,,,,
67035,,48333,2021-036BK,,Unknown,,,,,,,,,
67036,,48334,2021-036BL,,Unknown,,,,,,,,,
67037,,48335,2021-036BM,,Unknown,,,,,,,,,
67038,,48336,2021-036BN,,Unknown,,,,,,,,,
67039,,48337,2021-036BP,,Unknown,,,,,,,,,
67040,,48338,2021-036BQ,,Unknown,,,,,,,,,
67041,,48339,2021-036BR,,Unknown,,,,,,,,,
67043,,48420,1993-036BYN,,Unknown,,,,,,,,,
67044,,48423,2021-039A,,Unknown,,,,,,,,,
67045,,48424,2021-039B,,Unknown,,,,,,,,,
67046,,48425,2021-039C,,Unknown,,,,,,,,,
67047,,48427,2021-039E,,Unknown,,,,,,,,,
67048,,48426,2021-039D,,Unknown,,,,,,,,,
67049,,,,15202,Unknown,,,,,,,,,
67050,,,,139618,Unknown,,,,,,,,,
67051,,,,155303,Unknown,,,,,,,,,
67052,,,,147307,Unknown,,,,,,,,,
67053,,,,70716,Unknown,,,,,,,,,
67054,,,,46705,Unknown,,,,,,,,,
67055,,,,49907,Unknown,,,,,,,,,
67056,,,,24700,Unknown,,,,,,,,,
67057,,,,19901,Unknown,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
